# ID   Z    G      R      I     
  16     0.42   27.4844    26.2537    25.8957   
  16     0.44   27.6389    26.4002    26.0217   
  16     0.46   27.7785    26.5484    26.1433   
  16     0.48   27.9116    26.6961    26.2614   
  16     0.5    28.0353    26.8439    26.3731   
  16     0.52   28.1526    26.9927    26.4818   
  16     0.54   28.2688    27.1421    26.5903   
  16     0.56   28.3827    27.2887    26.6991   
  16     0.58   28.4925    27.4301    26.8089   
  16     0.6    28.5986    27.5655    26.9153   
  16     0.62   28.7033    27.6954    27.0153   
  16     0.64   28.8072    27.8255    27.1122   
  16     0.66   28.9087    27.9563    27.2102   
  16     0.68   29.0054    28.0851    27.306    
  16     0.7    29.1002    28.2094    27.3985   
  16     0.72   29.1935    28.3341    27.4948   
  16     0.74   29.2855    28.4593    27.5966   
  16     0.76   29.3749    28.5721    27.698    
  16     0.78   29.461     28.6786    27.7978   
  16     0.8    29.5435    28.7835    27.9003   
  16     0.82   29.6226    28.8811    28.0071   
  16     0.84   29.6986    28.9747    28.1155   
  16     0.86   29.7714    29.0614    28.2232   
  16     0.88   29.8394    29.1403    28.3298   
  16     0.9    29.9041    29.2165    28.4355   
  16     0.92   29.9644    29.2899    28.5408   
  16     0.94   30.0202    29.3591    28.6416   
  16     0.96   30.0756    29.4281    28.7378   
  16     0.98   30.1308    29.4992    28.8345   
  16     1.0    30.1854    29.5707    28.9324   
  16     1.02   30.2403    29.6404    29.0284   
  16     1.04   30.2944    29.7084    29.12     
  16     1.06   30.3445    29.774     29.2075   
  16     1.08   30.3923    29.8375    29.2946   
  16     1.1    30.4389    29.9005    29.3804   
  16     1.12   30.4834    29.9635    29.461    
  16     1.14   30.5261    30.026     29.5357   
  16     1.16   30.567     30.0871    29.607    
  16     1.18   30.6066    30.1474    29.6749   
  16     1.2    30.6461    30.2079    29.7406   
  16     1.22   30.6838    30.268     29.8047   
  16     1.24   30.7181    30.327     29.8654   
  16     1.26   30.75      30.3851    29.9215   
  16     1.28   30.7816    30.442     29.9748   
  16     1.3    30.8127    30.4982    30.0274   
  16     1.32   30.8428    30.5541    30.0787   
  16     1.34   30.8739    30.6093    30.1284   
  16     1.36   30.9063    30.6636    30.1778   
  16     1.38   30.9385    30.7173    30.2289   
  16     1.4    30.9694    30.7701    30.2816   
  16     1.42   30.9996    30.8198    30.3349   
  16     1.44   31.03      30.8658    30.3883   
  16     1.46   31.0608    30.9089    30.4412   
  16     1.48   31.0917    30.9491    30.4921   
  16     1.5    31.1225    30.9865    30.5416   
  16     1.52   31.1528    31.0231    30.59     
  16     1.54   31.1831    31.0594    30.6372   
  16     1.56   31.2137    31.0953    30.6841   
  16     1.58   31.245     31.1303    30.73     
  16     1.6    31.2767    31.1657    30.7752   
  16     1.62   31.3081    31.2007    30.8205   
  16     1.64   31.3389    31.2342    30.8654   
  16     1.66   31.3691    31.2653    30.9098   
  16     1.68   31.3983    31.2947    30.9541   
  16     1.7    31.4263    31.3233    30.9985   
  16     1.72   31.4534    31.3513    31.0429   
  16     1.74   31.4799    31.3777    31.0868   
  16     1.76   31.5057    31.4027    31.1295   
  16     1.78   31.5307    31.4273    31.1707   
  16     1.8    31.5548    31.4518    31.2112   
  16     1.82   31.5782    31.476     31.2517   
  16     1.84   31.6016    31.4997    31.2923   
  16     1.86   31.6257    31.5231    31.3326   
  16     1.88   31.6503    31.5458    31.3721   
  16     1.9    31.6746    31.5676    31.4104   
  16     1.92   31.698     31.5891    31.4474   
  16     1.94   31.721     31.6105    31.4829   
  16     1.96   31.7446    31.6316    31.5165   
  16     1.98   31.7692    31.6519    31.5473   
  16     2.0    31.7944    31.6718    31.5759   
  16     2.02   31.819     31.6923    31.6034   
  16     2.04   31.8429    31.7133    31.6306   
  16     2.06   31.8671    31.734     31.6576   
  16     2.08   31.8914    31.7536    31.6838   
  16     2.1    31.9157    31.7721    31.7089   
  16     2.12   31.9396    31.7904    31.7327   
  16     2.14   31.9632    31.8087    31.756    
  16     2.16   31.9871    31.8273    31.7794   
  16     2.18   32.0118    31.846     31.8025   
  16     2.2    32.0372    31.8648    31.8247   
  16     2.22   32.0631    31.8838    31.8455   
  16     2.24   32.0892    31.9028    31.8651   
  16     2.26   32.1154    31.9218    31.8839   
  16     2.28   32.142     31.9406    31.902    
  16     2.3    32.1696    31.9591    31.9197   
  16     2.32   32.1986    31.9772    31.9369   
  16     2.34   32.2293    31.9954    31.9541   
  16     2.36   32.2614    32.0133    31.9713   
  16     2.38   32.2937    32.0309    31.9882   
  16     2.4    32.325     32.0487    32.005    
  16     2.42   32.3545    32.0666    32.0216   
  16     2.44   32.3824    32.0846    32.0378   
  16     2.46   32.4109    32.1027    32.0537   
  16     2.48   32.4382    32.1205    32.0696   
  16     2.5    32.4651    32.1384    32.0856   
  16     2.52   32.4918    32.1567    32.1018   
  16     2.54   32.5189    32.1753    32.1183   
  16     2.56   32.5494    32.194     32.1349   
  16     2.58   32.5783    32.2127    32.1512   
  16     2.6    32.6082    32.2313    32.167    
  16     2.62   32.639     32.25      32.1824   
  16     2.64   32.67      32.2688    32.1979   
  16     2.66   32.7052    32.2874    32.214    
  16     2.68   32.7359    32.3056    32.2306   
  16     2.7    32.767     32.3234    32.2473   
  16     2.72   32.7993    32.3405    32.2634   
  16     2.74   32.8323    32.3568    32.2784   
  16     2.76   32.8716    32.3723    32.292    
  16     2.78   32.9046    32.3874    32.3049   
  16     2.8    32.9373    32.4025    32.3173   
  16     2.82   32.9699    32.418     32.3299   
  16     2.84   33.0021    32.434     32.3432   
  16     2.86   33.0428    32.4502    32.3573   
  16     2.88   33.0755    32.4665    32.3716   
  16     2.9    33.1096    32.4826    32.3856   
  16     2.92   33.1454    32.4984    32.3992   
  16     2.94   33.183     32.5142    32.4127   
  16     2.96   33.2327    32.5301    32.4262   
  16     2.98   33.2724    32.5461    32.4397   
  16     3.0    33.3122    32.5621    32.4531   
  17     0.0    -15.1416   -15.6136   -15.8319  
  17     0.02   19.4275    18.9381    18.7219   
  17     0.04   20.9879    20.48      20.2653   
  17     0.06   21.9237    21.3976    21.1817   
  17     0.08   22.609     22.0617    21.8393   
  17     0.1    23.1625    22.5871    22.3568   
  17     0.12   23.6282    23.0216    22.7847   
  17     0.14   24.0407    23.3935    23.148    
  17     0.16   24.4108    23.7221    23.4653   
  17     0.18   24.7462    24.0141    23.7454   
  17     0.2    25.0556    24.2771    23.9993   
  17     0.22   25.3403    24.5179    24.2343   
  17     0.24   25.6001    24.7397    24.4508   
  17     0.26   25.8432    24.9474    24.653    
  17     0.28   26.0782    25.1443    24.8428   
  17     0.3    26.3071    25.3331    25.0228   
  17     0.32   26.5207    25.5117    25.197    
  17     0.34   26.7335    25.677     25.3619   
  17     0.36   26.9299    25.8331    25.5163   
  17     0.38   27.1086    25.9845    25.6641   
  17     0.4    27.278     26.1317    25.8059   
  17     0.42   27.4389    26.2794    25.9403   
  17     0.44   27.5888    26.4235    26.0652   
  17     0.46   27.724     26.5692    26.1857   
  17     0.48   27.8525    26.7142    26.3027   
  17     0.5    27.9718    26.8593    26.4132   
  17     0.52   28.085     27.0053    26.5208   
  17     0.54   28.1967    27.1517    26.628    
  17     0.56   28.3058    27.2953    26.7355   
  17     0.58   28.411     27.4339    26.8438   
  17     0.6    28.5126    27.5664    26.9486   
  17     0.62   28.6126    27.6936    27.0469   
  17     0.64   28.7115    27.8207    27.1423   
  17     0.66   28.808     27.9483    27.2387   
  17     0.68   28.8999    28.0737    27.333    
  17     0.7    28.9899    28.1946    27.4237   
  17     0.72   29.0783    28.3154    27.5181   
  17     0.74   29.1654    28.4365    27.6178   
  17     0.76   29.2498    28.5458    27.7168   
  17     0.78   29.3312    28.6489    27.8143   
  17     0.8    29.4092    28.7504    27.9144   
  17     0.82   29.4841    28.8448    28.0186   
  17     0.84   29.5561    28.9353    28.1244   
  17     0.86   29.6252    29.0189    28.2296   
  17     0.88   29.69      29.0949    28.3338   
  17     0.9    29.7519    29.1681    28.437    
  17     0.92   29.81      29.2382    28.5397   
  17     0.94   29.8642    29.3045    28.638    
  17     0.96   29.9178    29.3703    28.7319   
  17     0.98   29.9711    29.4378    28.826    
  17     1.0    30.0237    29.5055    28.9211   
  17     1.02   30.0763    29.5714    29.0142   
  17     1.04   30.1281    29.6357    29.1028   
  17     1.06   30.1765    29.6977    29.1875   
  17     1.08   30.2228    29.7577    29.2716   
  17     1.1    30.2681    29.817     29.3543   
  17     1.12   30.3115    29.8763    29.4319   
  17     1.14   30.3532    29.935     29.5039   
  17     1.16   30.3932    29.9923    29.5725   
  17     1.18   30.4318    30.0489    29.6379   
  17     1.2    30.4701    30.1054    29.701    
  17     1.22   30.5068    30.1615    29.7625   
  17     1.24   30.5405    30.2167    29.8205   
  17     1.26   30.5719    30.2709    29.8741   
  17     1.28   30.6029    30.324     29.925    
  17     1.3    30.6334    30.3763    29.975    
  17     1.32   30.6628    30.4283    30.0237   
  17     1.34   30.6928    30.4795    30.0708   
  17     1.36   30.7239    30.5299    30.1176   
  17     1.38   30.7548    30.5798    30.1658   
  17     1.4    30.7844    30.6288    30.2154   
  17     1.42   30.8133    30.6752    30.2653   
  17     1.44   30.8423    30.7183    30.3153   
  17     1.46   30.8717    30.7589    30.3647   
  17     1.48   30.9012    30.7971    30.4123   
  17     1.5    30.9306    30.8328    30.4585   
  17     1.52   30.9596    30.8678    30.5037   
  17     1.54   30.9886    30.9025    30.5478   
  17     1.56   31.0179    30.9367    30.5914   
  17     1.58   31.0478    30.9701    30.6342   
  17     1.6    31.078     31.0038    30.6762   
  17     1.62   31.108     31.037     30.7183   
  17     1.64   31.1375    31.069     30.76     
  17     1.66   31.1662    31.0988    30.8012   
  17     1.68   31.1941    31.1273    30.8423   
  17     1.7    31.2207    31.155     30.8834   
  17     1.72   31.2464    31.1822    30.9245   
  17     1.74   31.2715    31.208     30.9651   
  17     1.76   31.2957    31.2325    31.0045   
  17     1.78   31.3193    31.2566    31.0427   
  17     1.8    31.342     31.2805    31.0801   
  17     1.82   31.3641    31.3041    31.1175   
  17     1.84   31.3862    31.3273    31.155    
  17     1.86   31.409     31.3503    31.1922   
  17     1.88   31.4323    31.3726    31.2287   
  17     1.9    31.4554    31.3942    31.2642   
  17     1.92   31.4777    31.4154    31.2984   
  17     1.94   31.4995    31.4365    31.3315   
  17     1.96   31.5218    31.4572    31.3629   
  17     1.98   31.5448    31.4771    31.3919   
  17     2.0    31.5683    31.4966    31.419    
  17     2.02   31.5912    31.5164    31.4451   
  17     2.04   31.6137    31.5365    31.471    
  17     2.06   31.6363    31.5564    31.4967   
  17     2.08   31.6591    31.5752    31.5217   
  17     2.1    31.6818    31.5929    31.5457   
  17     2.12   31.7042    31.6103    31.5685   
  17     2.14   31.7264    31.6277    31.5908   
  17     2.16   31.7489    31.6453    31.6132   
  17     2.18   31.7719    31.6629    31.6353   
  17     2.2    31.7956    31.6805    31.6566   
  17     2.22   31.8196    31.6983    31.6768   
  17     2.24   31.8439    31.7161    31.696    
  17     2.26   31.8681    31.7337    31.7143   
  17     2.28   31.8926    31.7512    31.7322   
  17     2.3    31.918     31.7684    31.7497   
  17     2.32   31.9445    31.7852    31.7667   
  17     2.34   31.9724    31.802     31.7836   
  17     2.36   32.0016    31.8185    31.8004   
  17     2.38   32.031     31.8349    31.817    
  17     2.4    32.0597    31.8514    31.8334   
  17     2.42   32.0868    31.8681    31.8496   
  17     2.44   32.1124    31.8849    31.8656   
  17     2.46   32.139     31.9019    31.8813   
  17     2.48   32.164     31.9187    31.8969   
  17     2.5    32.1886    31.9356    31.9127   
  17     2.52   32.2131    31.9528    31.9286   
  17     2.54   32.2381    31.9704    31.9447   
  17     2.56   32.2667    31.9881    31.9608   
  17     2.58   32.2932    32.0059    31.9767   
  17     2.6    32.3205    32.0236    31.992    
  17     2.62   32.3486    32.0414    32.0069   
  17     2.64   32.3768    32.0592    32.0218   
  17     2.66   32.4098    32.0769    32.0371   
  17     2.68   32.4378    32.0942    32.0528   
  17     2.7    32.4662    32.111     32.0685   
  17     2.72   32.4953    32.1273    32.0837   
  17     2.74   32.5251    32.1427    32.0977   
  17     2.76   32.5617    32.1574    32.1106   
  17     2.78   32.5915    32.1717    32.1227   
  17     2.8    32.6211    32.186     32.1344   
  17     2.82   32.6503    32.2005    32.1461   
  17     2.84   32.679     32.2155    32.1584   
  17     2.86   32.7167    32.2306    32.1714   
  17     2.88   32.7458    32.2458    32.1846   
  17     2.9    32.776     32.2608    32.1974   
  17     2.92   32.808     32.2757    32.2099   
  17     2.94   32.8414    32.2906    32.2223   
  17     2.96   32.8877    32.3056    32.2346   
  17     2.98   32.9232    32.3208    32.247    
  17     3.0    32.9589    32.336     32.2592   
  18     0.0    -15.1071   -15.5559   -15.767   
  18     0.02   19.4596    18.9948    18.7861   
  18     0.04   21.0175    20.5357    20.3288   
  18     0.06   21.9507    21.4521    21.2445   
  18     0.08   22.6334    22.1149    21.9013   
  18     0.1    23.184     22.639     22.4181   
  18     0.12   23.6468    23.0722    22.8452   
  18     0.14   24.056     23.4428    23.2078   
  18     0.16   24.4225    23.77      23.5243   
  18     0.18   24.7543    24.0606    23.8037   
  18     0.2    25.0597    24.3222    24.0569   
  18     0.22   25.3406    24.5615    24.291    
  18     0.24   25.5966    24.7819    24.5066   
  18     0.26   25.8361    24.988     24.7079   
  18     0.28   26.067     25.1832    24.8967   
  18     0.3    26.2913    25.3703    25.0757   
  18     0.32   26.5003    25.5469    25.2486   
  18     0.34   26.7077    25.7104    25.4124   
  18     0.36   26.8993    25.8648    25.5655   
  18     0.38   27.0739    26.0144    25.7121   
  18     0.4    27.2393    26.1598    25.8527   
  18     0.42   27.3959    26.3052    25.986    
  18     0.44   27.5416    26.447     26.1098   
  18     0.46   27.6729    26.5899    26.2291   
  18     0.48   27.7972    26.7323    26.3449   
  18     0.5    27.9128    26.8746    26.4543   
  18     0.52   28.0224    27.0177    26.5606   
  18     0.54   28.1301    27.1613    26.6665   
  18     0.56   28.2352    27.3019    26.7724   
  18     0.58   28.3365    27.4376    26.8792   
  18     0.6    28.4342    27.5673    26.9823   
  18     0.62   28.5303    27.6918    27.0789   
  18     0.64   28.625     27.8161    27.1728   
  18     0.66   28.7172    27.9406    27.2676   
  18     0.68   28.8053    28.0627    27.3601   
  18     0.7    28.8914    28.1801    27.4491   
  18     0.72   28.9759    28.2974    27.5415   
  18     0.74   29.0589    28.4146    27.639    
  18     0.76   29.1395    28.5205    27.7356   
  18     0.78   29.2171    28.6206    27.8307   
  18     0.8    29.2916    28.7188    27.9283   
  18     0.82   29.3632    28.8104    28.03     
  18     0.84   29.4321    28.8979    28.1332   
  18     0.86   29.4983    28.9786    28.2359   
  18     0.88   29.5608    29.052     28.3377   
  18     0.9    29.6206    29.1224    28.4384   
  18     0.92   29.6769    29.1898    28.5386   
  18     0.94   29.7299    29.2534    28.6344   
  18     0.96   29.7822    29.3163    28.7261   
  18     0.98   29.834     29.3806    28.8177   
  18     1.0    29.8852    29.4449    28.9101   
  18     1.02   29.936     29.5076    29.0003   
  18     1.04   29.9861    29.5686    29.0862   
  18     1.06   30.0333    29.6275    29.1681   
  18     1.08   30.0786    29.6845    29.2494   
  18     1.1    30.1229    29.7408    29.3292   
  18     1.12   30.1655    29.7969    29.404    
  18     1.14   30.2065    29.8523    29.4735   
  18     1.16   30.2457    29.9065    29.5397   
  18     1.18   30.2835    29.9599    29.6027   
  18     1.2    30.3211    30.0132    29.6635   
  18     1.22   30.357     30.0662    29.7224   
  18     1.24   30.3902    30.1181    29.7781   
  18     1.26   30.4213    30.1692    29.8294   
  18     1.28   30.4519    30.2192    29.8781   
  18     1.3    30.4819    30.2685    29.9258   
  18     1.32   30.5108    30.3173    29.9722   
  18     1.34   30.5401    30.3655    30.0171   
  18     1.36   30.5702    30.4129    30.0615   
  18     1.38   30.6001    30.4597    30.1072   
  18     1.4    30.6289    30.5058    30.154    
  18     1.42   30.6568    30.5496    30.201    
  18     1.44   30.6849    30.5905    30.2479   
  18     1.46   30.7132    30.6293    30.2943   
  18     1.48   30.7416    30.6658    30.3391   
  18     1.5    30.7701    30.7003    30.3826   
  18     1.52   30.7981    30.7341    30.425    
  18     1.54   30.8262    30.7675    30.4664   
  18     1.56   30.8546    30.8005    30.5074   
  18     1.58   30.8835    30.8327    30.5475   
  18     1.6    30.9127    30.865     30.587    
  18     1.62   30.9418    30.897     30.6264   
  18     1.64   30.9702    30.9278    30.6655   
  18     1.66   30.9981    30.9568    30.704    
  18     1.68   31.0249    30.9845    30.7425   
  18     1.7    31.0506    31.0116    30.7809   
  18     1.72   31.0753    31.0382    30.8193   
  18     1.74   31.0993    31.0636    30.8573   
  18     1.76   31.1226    31.0877    30.8942   
  18     1.78   31.1452    31.1114    30.9299   
  18     1.8    31.167     31.1348    30.965    
  18     1.82   31.1881    31.158     31.0      
  18     1.84   31.2094    31.1809    31.0351   
  18     1.86   31.2312    31.2035    31.0699   
  18     1.88   31.2536    31.2256    31.104    
  18     1.9    31.2759    31.247     31.1373   
  18     1.92   31.2974    31.268     31.1695   
  18     1.94   31.3185    31.2889    31.2007   
  18     1.96   31.3398    31.3094    31.2305   
  18     1.98   31.3618    31.329     31.2581   
  18     2.0    31.3841    31.3481    31.2841   
  18     2.02   31.4059    31.3674    31.3092   
  18     2.04   31.4274    31.3869    31.334    
  18     2.06   31.4489    31.4061    31.3587   
  18     2.08   31.4707    31.4243    31.3829   
  18     2.1    31.4924    31.4415    31.4061   
  18     2.12   31.5138    31.4583    31.4282   
  18     2.14   31.5351    31.475     31.4497   
  18     2.16   31.5566    31.4919    31.4713   
  18     2.18   31.5786    31.5087    31.4927   
  18     2.2    31.6011    31.5255    31.5134   
  18     2.22   31.6239    31.5424    31.5331   
  18     2.24   31.6469    31.5593    31.5519   
  18     2.26   31.6698    31.576     31.57     
  18     2.28   31.693     31.5925    31.5877   
  18     2.3    31.7169    31.6087    31.605    
  18     2.32   31.7418    31.6246    31.6218   
  18     2.34   31.7679    31.6404    31.6386   
  18     2.36   31.7954    31.656     31.6552   
  18     2.38   31.8229    31.6715    31.6714   
  18     2.4    31.8498    31.6871    31.6875   
  18     2.42   31.8754    31.7029    31.7035   
  18     2.44   31.8997    31.7189    31.7193   
  18     2.46   31.9249    31.7351    31.7349   
  18     2.48   31.9485    31.7512    31.7503   
  18     2.5    31.9718    31.7674    31.7659   
  18     2.52   31.9949    31.7839    31.7816   
  18     2.54   32.0186    31.8007    31.7974   
  18     2.56   32.0459    31.8178    31.8132   
  18     2.58   32.071     31.8349    31.8287   
  18     2.6    32.0967    31.852     31.8437   
  18     2.62   32.1231    31.8691    31.8583   
  18     2.64   32.1497    31.8864    31.8727   
  18     2.66   32.1814    31.9034    31.8874   
  18     2.68   32.2078    31.92      31.9024   
  18     2.7    32.2344    31.9362    31.9174   
  18     2.72   32.2617    31.9519    31.9319   
  18     2.74   32.2895    31.9667    31.9453   
  18     2.76   32.3245    31.9808    31.9576   
  18     2.78   32.3525    31.9945    31.9691   
  18     2.8    32.3801    32.0083    31.9803   
  18     2.82   32.4074    32.0222    31.9914   
  18     2.84   32.434     32.0364    32.003    
  18     2.86   32.47      32.0509    32.0152   
  18     2.88   32.497     32.0653    32.0276   
  18     2.9    32.525     32.0796    32.0396   
  18     2.92   32.5547    32.0938    32.0513   
  18     2.94   32.5858    32.1081    32.0628   
  18     2.96   32.6301    32.1225    32.0744   
  18     2.98   32.6633    32.1371    32.0859   
  18     3.0    32.6967    32.1518    32.0973   
  19     0.0    -15.072    -15.496    -15.6991  
  19     0.02   19.4921    19.0536    18.8533   
  19     0.04   21.0474    20.5933    20.3951   
  19     0.06   21.978     21.5085    21.3101   
  19     0.08   22.6579    22.17      21.966    
  19     0.1    23.2056    22.6926    22.482    
  19     0.12   23.6653    23.1244    22.9083   
  19     0.14   24.0712    23.4935    23.27     
  19     0.16   24.4341    23.8193    23.5857   
  19     0.18   24.7622    24.1084    23.8642   
  19     0.2    25.0638    24.3684    24.1166   
  19     0.22   25.3408    24.6062    24.3497   
  19     0.24   25.5933    24.825     24.5644   
  19     0.26   25.8292    25.0294    24.7647   
  19     0.28   26.0561    25.2229    24.9525   
  19     0.3    26.276     25.4081    25.1303   
  19     0.32   26.4805    25.5828    25.302    
  19     0.34   26.683     25.7443    25.4643   
  19     0.36   26.8701    25.8969    25.6162   
  19     0.38   27.0408    26.0447    25.7615   
  19     0.4    27.2024    26.1881    25.9008   
  19     0.42   27.3553    26.3312    26.0329   
  19     0.44   27.4971    26.4705    26.1555   
  19     0.46   27.6249    26.6108    26.2735   
  19     0.48   27.7456    26.7503    26.3881   
  19     0.5    27.8577    26.8898    26.4962   
  19     0.52   27.9641    27.0301    26.6012   
  19     0.54   28.0684    27.1707    26.7056   
  19     0.56   28.1699    27.3085    26.8101   
  19     0.58   28.2678    27.4413    26.9152   
  19     0.6    28.3623    27.5682    27.0165   
  19     0.62   28.455     27.69      27.1114   
  19     0.64   28.5462    27.8116    27.2036   
  19     0.66   28.6348    27.933     27.2967   
  19     0.68   28.7196    28.0519    27.3875   
  19     0.7    28.8025    28.1661    27.4747   
  19     0.72   28.8837    28.2799    27.5651   
  19     0.74   28.9635    28.3935    27.6602   
  19     0.76   29.0409    28.4962    27.7545   
  19     0.78   29.1155    28.5933    27.8471   
  19     0.8    29.1872    28.6886    27.9422   
  19     0.82   29.2562    28.7775    28.0413   
  19     0.84   29.3226    28.8623    28.142    
  19     0.86   29.3866    28.9404    28.2422   
  19     0.88   29.4471    29.0115    28.3415   
  19     0.9    29.5052    29.0793    28.4399   
  19     0.92   29.5603    29.1441    28.5375   
  19     0.94   29.6123    29.2053    28.631    
  19     0.96   29.6636    29.2657    28.7204   
  19     0.98   29.7143    29.3271    28.8097   
  19     1.0    29.7642    29.3885    28.8993   
  19     1.02   29.8138    29.4482    28.9868   
  19     1.04   29.8625    29.5064    29.0701   
  19     1.06   29.9088    29.5627    29.1494   
  19     1.08   29.9533    29.6171    29.228    
  19     1.1    29.9969    29.6707    29.3051   
  19     1.12   30.0388    29.7241    29.3772   
  19     1.14   30.0792    29.7767    29.4444   
  19     1.16   30.1179    29.8282    29.5083   
  19     1.18   30.1552    29.879     29.5691   
  19     1.2    30.1921    29.9297    29.6278   
  19     1.22   30.2275    29.9799    29.6845   
  19     1.24   30.2603    30.0292    29.738    
  19     1.26   30.2911    30.0777    29.7872   
  19     1.28   30.3214    30.1252    29.8339   
  19     1.3    30.351     30.1719    29.8795   
  19     1.32   30.3795    30.2182    29.9238   
  19     1.34   30.4083    30.2639    29.9667   
  19     1.36   30.4377    30.3088    30.0091   
  19     1.38   30.4669    30.3533    30.0525   
  19     1.4    30.4949    30.397     30.0967   
  19     1.42   30.5222    30.4388    30.1412   
  19     1.44   30.5495    30.478     30.1855   
  19     1.46   30.5771    30.5153    30.2293   
  19     1.48   30.6047    30.5506    30.2716   
  19     1.5    30.6324    30.5841    30.3127   
  19     1.52   30.6598    30.6169    30.3528   
  19     1.54   30.6872    30.6494    30.392    
  19     1.56   30.7149    30.6814    30.4307   
  19     1.58   30.7431    30.7127    30.4685   
  19     1.6    30.7716    30.744     30.5058   
  19     1.62   30.7998    30.7749    30.543    
  19     1.64   30.8276    30.8048    30.5798   
  19     1.66   30.8547    30.8331    30.6162   
  19     1.68   30.8808    30.8603    30.6525   
  19     1.7    30.9058    30.8869    30.6888   
  19     1.72   30.9298    30.9131    30.725    
  19     1.74   30.9531    30.9381    30.7608   
  19     1.76   30.9756    30.9619    30.7957   
  19     1.78   30.9974    30.9853    30.8294   
  19     1.8    31.0185    31.0084    30.8625   
  19     1.82   31.0391    31.0313    30.8956   
  19     1.84   31.0597    31.0539    30.9287   
  19     1.86   31.0808    31.0763    30.9616   
  19     1.88   31.1026    31.0982    30.994    
  19     1.9    31.1243    31.1194    31.0255   
  19     1.92   31.1453    31.1403    31.056    
  19     1.94   31.1658    31.161     31.0858   
  19     1.96   31.1865    31.1813    31.1143   
  19     1.98   31.2076    31.2007    31.1409   
  19     2.0    31.2291    31.2195    31.166    
  19     2.02   31.2501    31.2385    31.1902   
  19     2.04   31.2708    31.2575    31.2143   
  19     2.06   31.2917    31.2762    31.2383   
  19     2.08   31.3127    31.294     31.2618   
  19     2.1    31.3337    31.3107    31.2843   
  19     2.12   31.3544    31.3271    31.3058   
  19     2.14   31.375     31.3433    31.3268   
  19     2.16   31.3958    31.3596    31.3478   
  19     2.18   31.417     31.3758    31.3687   
  19     2.2    31.4387    31.392     31.3889   
  19     2.22   31.4607    31.4082    31.4082   
  19     2.24   31.4828    31.4244    31.4267   
  19     2.26   31.5048    31.4404    31.4447   
  19     2.28   31.5271    31.4562    31.4622   
  19     2.3    31.55      31.4717    31.4793   
  19     2.32   31.5737    31.4869    31.4961   
  19     2.34   31.5986    31.502     31.5127   
  19     2.36   31.6247    31.5169    31.529    
  19     2.38   31.651     31.5317    31.5451   
  19     2.4    31.6768    31.5466    31.5609   
  19     2.42   31.7013    31.5618    31.5768   
  19     2.44   31.7246    31.5772    31.5924   
  19     2.46   31.749     31.5928    31.6078   
  19     2.48   31.7716    31.6084    31.6232   
  19     2.5    31.7938    31.6241    31.6386   
  19     2.52   31.8161    31.64      31.6542   
  19     2.54   31.8388    31.6563    31.6698   
  19     2.56   31.8653    31.6728    31.6853   
  19     2.58   31.8894    31.6894    31.7005   
  19     2.6    31.9141    31.7061    31.7153   
  19     2.62   31.9394    31.7228    31.7295   
  19     2.64   31.9648    31.7396    31.7436   
  19     2.66   31.9956    31.7562    31.7579   
  19     2.68   32.0209    31.7723    31.7724   
  19     2.7    32.0464    31.788     31.7869   
  19     2.72   32.0724    31.8032    31.8008   
  19     2.74   32.0989    31.8176    31.8137   
  19     2.76   32.1329    31.8313    31.8256   
  19     2.78   32.1596    31.8447    31.8367   
  19     2.8    32.186     31.858     31.8474   
  19     2.82   32.212     31.8714    31.8581   
  19     2.84   32.2373    31.8851    31.8692   
  19     2.86   32.2721    31.899     31.8808   
  19     2.88   32.2977    31.913     31.8925   
  19     2.9    32.3244    31.9268    31.9039   
  19     2.92   32.3526    31.9405    31.915    
  19     2.94   32.3822    31.9543    31.926    
  19     2.96   32.4252    31.9683    31.9369   
  19     2.98   32.457     31.9825    31.9478   
  19     3.0    32.4889    31.9967    31.9586   
  20     0.0    -15.119    -15.5564   -15.7437  
  20     0.02   19.4495    18.9939    18.8047   
  20     0.04   21.0099    20.5341    20.3423   
  20     0.06   21.9462    21.4497    21.2541   
  20     0.08   22.6314    22.1121    21.9084   
  20     0.1    23.1839    22.635     22.4235   
  20     0.12   23.6488    23.0665    22.8488   
  20     0.14   24.0603    23.4354    23.2101   
  20     0.16   24.4289    23.761     23.5258   
  20     0.18   24.7627    24.0498    23.804    
  20     0.2    25.0706    24.3099    24.0563   
  20     0.22   25.3529    24.5482    24.2902   
  20     0.24   25.6106    24.7673    24.5054   
  20     0.26   25.8514    24.9725    24.7061   
  20     0.28   26.083     25.1672    24.8942   
  20     0.3    26.3069    25.3544    25.0725   
  20     0.32   26.5156    25.5317    25.2446   
  20     0.34   26.7214    25.6963    25.4067   
  20     0.36   26.9097    25.8522    25.5582   
  20     0.38   27.0788    26.0039    25.7036   
  20     0.4    27.2397    26.1516    25.8426   
  20     0.42   27.3929    26.3006    25.974    
  20     0.44   27.537     26.4465    26.0965   
  20     0.46   27.6687    26.5936    26.2148   
  20     0.48   27.7941    26.7394    26.3296   
  20     0.5    27.9099    26.8843    26.4381   
  20     0.52   28.0192    27.0295    26.5438   
  20     0.54   28.1269    27.1749    26.6496   
  20     0.56   28.2321    27.3172    26.7558   
  20     0.58   28.3329    27.4539    26.8629   
  20     0.6    28.4297    27.5847    26.9671   
  20     0.62   28.5247    27.7097    27.0653   
  20     0.64   28.6183    27.8339    27.1611   
